callStats,2000,,
index,priority,ambIndex,transfer,arrivalTime,dispatchDelay,onSceneDuration,hospitalArrivalTime,transferDuration,dispatchTime,ambArrivalTime,hospitalIndex,numBumps,wasQueued,
93,3,1,1,0.473034,0.001567,0.001651,0.510214,0.00206,0.474602,0.489945,3,0,0
94,2,9,1,0.477803,0.001944,0.011556,0.524299,0.014306,0.479748,0.495059,3,0,0
95,1,5,0,0.493495,915e-6,0.014139,-1,0,0.49441,0.516176,-1,0,0
96,2,2,1,0.496389,0.001498,0.008244,0.531133,0.011408,0.497886,0.509042,3,0,0
97,1,12,0,0.497536,0.001487,0.012891,-1,0,0.499022,0.519909,-1,0,0
98,2,10,1,0.503251,0.001301,0.002845,0.524287,0.002591,0.510391,0.51473,3,4,0
99,1,3,1,0.506029,577e-6,0.002368,0.540611,0.011713,0.506606,0.521134,3,0,0
100,1,6,0,0.506789,0.001829,0.018179,-1,0,0.508619,0.516886,-1,0,0
101,1,4,1,0.507291,695e-6,0.002587,0.520711,0.007554,0.507986,0.511428,3,0,0
102,1,8,1,0.508287,0.002104,0.014501,0.545884,0.009124,0.510391,0.519456,3,0,0
103,1,1,1,0.520284,585e-6,0.005731,0.567774,0.003498,0.520869,0.541188,2,0,0
104,1,7,1,0.525962,0.001759,0.0038,0.566722,0.001827,0.527722,0.544136,3,0,0
105,2,4,1,0.539217,0.001175,0.003152,0.580225,0.006548,0.540392,0.557546,3,0,0
106,3,2,1,0.548189,0.002074,0.00927,0.576507,0.002001,0.551032,0.557948,3,1,0
107,1,5,1,0.550469,563e-6,0.014776,0.580205,0.00784,0.551032,0.55652,3,0,0
108,2,8,0,0.553351,0.001861,0.002223,-1,0,0.557403,0.571493,-1,1,0
109,1,3,1,0.556012,0.00139,0.003081,0.596896,0.004992,0.557403,0.573987,2,0,0
110,1,6,1,0.564841,0.001057,0.00341,0.598184,0.002253,0.565898,0.57915,3,0,0
111,2,1,0,0.567182,655e-6,0.004389,-1,0,0.580157,0.587142,-1,1,0
112,1,7,1,0.573755,804e-6,0.004762,0.604765,0.009031,0.574559,0.586095,3,0,0
113,2,10,1,0.573756,0.001047,0.013114,0.627316,0.006135,0.574803,0.593317,3,0,0
114,1,9,1,0.578663,0.001494,0.015621,0.617208,0.003425,0.580157,0.588317,3,0,0
115,1,2,0,0.599166,249e-6,0.006597,-1,0,0.599415,0.60739,-1,0,0
116,1,4,1,0.602304,243e-6,0.014073,0.641017,0.016921,0.602547,0.613559,3,0,0
